Depth	breadth\Structural Virality
0	1	0.0000
18	10	10.3362
1	1	1.0000
0	1	0.0000
3	2	2.1905
0	1	0.0000
1	1	1.0000
2	3	1.8000
1	1	1.0000
0	1	0.0000
14	7	7.5573
0	1	0.0000
8	4	3.8088
0	1	0.0000
3	2	2.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	4	3.4706
8	6	5.0925
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	1.8000
1	2	1.3333
0	1	0.0000
0	1	0.0000
6	3	3.6593
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
8	5	4.9827
10	4	5.7323
2	1	1.3333
0	1	0.0000
3	1	1.6667
6	8	5.3333
3	1	1.6667
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	2	1.5000
4	1	2.0000
5	4	3.1026
11	4	5.2333
24	10	11.4796
2	2	1.6667
3	1	1.6667
3	2	2.0667
1	1	1.0000
3	3	2.3810
0	1	0.0000
0	1	0.0000
3	2	2.0000
4	2	3.3333
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
6	3	3.2000
0	1	0.0000
5	1	2.3333
5	2	2.7333
0	1	0.0000
5	2	2.4762
0	1	0.0000
2	2	1.5000
3	3	2.0000
39	8	15.0990
0	1	0.0000
5	2	2.7143
2	1	1.3333
19	8	7.6878
9	4	4.8211
0	1	0.0000
10	4	5.6680
0	1	0.0000
2	1	1.3333
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
1	1	1.0000
6	5	3.2952
0	1	0.0000
0	1	0.0000
2	2	1.6667
4	3	3.2000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	4	3.7333
27	22	15.1949
8	4	4.0719
3	3	2.1905
0	1	0.0000
54	14	23.1241
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	7	4.3800
10	5	6.1772
8	5	4.8308
0	1	0.0000
11	4	5.6874
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	5	4.6190
0	1	0.0000
18	13	11.1743
11	4	5.4339
0	1	0.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
4	3	2.4762
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	4	3.3788
6	2	3.3455
0	1	0.0000
5	4	3.9895
0	1	0.0000
1	1	1.0000
3	4	2.5357
11	5	4.9901
2	2	1.6667
3	3	2.3810
10	10	7.7774
0	1	0.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
12	4	5.5670
1	1	1.0000
2	3	1.9333
0	1	0.0000
0	1	0.0000
6	2	3.0000
0	1	0.0000
5	3	2.8333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
1	1	1.0000
1	1	1.0000
3	2	2.4762
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
6	3	3.3956
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.6667
2	1	1.3333
1	1	1.0000
2	1	1.3333
29	14	12.2279
4	2	2.5556
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
5	2	2.7143
1	1	1.0000
0	1	0.0000
0	1	0.0000
22	7	10.0428
1	1	1.0000
1	1	1.0000
4	2	2.2857
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
5	2	3.0556
0	1	0.0000
0	1	0.0000
7	5	4.7719
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	3	2.3810
0	1	0.0000
3	2	2.0000
0	1	0.0000
1	3	1.5000
12	7	7.1147
6	2	3.6667
26	10	12.7895
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	2	2.0000
0	1	0.0000
1	1	1.0000
5	2	2.5000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
3	3	1.8667
3	2	1.8000
4	2	2.5357
6	3	3.0455
6	3	3.5111
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	1.8000
0	1	0.0000
1	1	1.0000
11	6	5.6000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
18	11	8.2786
1	1	1.0000
13	14	6.4465
0	1	0.0000
1	1	1.0000
0	1	0.0000
19	5	9.0963
2	4	2.0000
5	1	2.3333
0	1	0.0000
0	1	0.0000
12	4	6.5118
0	1	0.0000
4	7	3.6374
1	1	1.0000
3	2	2.0000
11	7	8.3812
3	3	2.1905
1	1	1.0000
4	3	2.0952
0	1	0.0000
11	11	7.8224
5	5	3.8476
4	4	2.1071
0	1	0.0000
3	3	2.3810
6	3	3.6727
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
9	4	5.6492
0	1	0.0000
2	3	2.1333
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
7	2	3.3455
2	1	1.3333
0	1	0.0000
0	1	0.0000
23	12	13.9942
5	2	2.6786
6	7	4.1413
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
2	2	1.6667
9	5	6.2710
12	9	8.3389
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	3	2.6667
0	1	0.0000
0	1	0.0000
24	12	11.4109
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	3.2222
1	1	1.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
32	10	11.8891
0	1	0.0000
1	1	1.0000
9	7	5.8857
1	1	1.0000
1	1	1.0000
2	2	1.6667
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
6	4	3.9766
0	1	0.0000
11	3	5.3450
1	1	1.0000
0	1	0.0000
7	9	5.1591
0	1	0.0000
3	3	2.5714
1	2	1.3333
0	1	0.0000
5	3	3.1778
0	1	0.0000
7	6	4.6905
0	1	0.0000
2	1	1.3333
3	2	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	4	3.2637
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
6	5	3.7206
7	8	5.6560
0	1	0.0000
6	3	3.2000
0	1	0.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
4	2	2.4762
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
7	4	4.5524
8	4	4.5294
7	1	3.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
14	5	7.0786
7	4	3.9673
0	1	0.0000
0	1	0.0000
8	5	4.2925
2	1	1.3333
0	1	0.0000
3	5	2.7273
0	1	0.0000
5	2	2.7778
0	1	0.0000
1	1	1.0000
3	4	2.5357
0	1	0.0000
6	3	3.0182
10	9	6.3512
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
24	9	12.8527
0	1	0.0000
1	2	1.3333
11	9	8.0444
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
3	1	1.6667
0	1	0.0000
3	4	2.5357
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.2857
2	1	1.3333
4	2	2.1905
0	1	0.0000
0	1	0.0000
11	6	5.7192
0	1	0.0000
5	2	2.4762
0	1	0.0000
11	5	5.8253
0	1	0.0000
5	2	2.7778
1	1	1.0000
1	2	1.3333
4	5	2.9545
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
4	3	2.8444
0	1	0.0000
2	1	1.3333
5	1	2.3333
0	1	0.0000
2	1	1.3333
12	6	5.7237
5	6	3.7712
0	1	0.0000
4	2	2.1905
0	1	0.0000
0	1	0.0000
13	7	6.1390
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
28	10	13.7759
0	1	0.0000
0	1	0.0000
5	3	3.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
5	3	2.7636
0	1	0.0000
4	3	2.7222
0	1	0.0000
3	2	2.4762
10	12	6.8919
1	1	1.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
26	8	13.7607
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
7	3	4.1324
10	4	4.6632
1	1	1.0000
5	4	2.8444
5	2	2.8333
6	2	3.4545
0	1	0.0000
2	3	1.8000
5	3	2.4444
0	1	0.0000
14	3	5.8188
1	1	1.0000
0	1	0.0000
46	15	20.7377
0	1	0.0000
3	2	2.0667
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.6667
22	6	10.0641
6	2	2.7143
0	1	0.0000
2	1	1.3333
3	1	1.6667
2	1	1.3333
0	1	0.0000
2	1	1.3333
7	5	4.4094
1	1	1.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
20	9	9.2450
0	1	0.0000
1	1	1.0000
2	1	1.3333
4	2	2.1905
1	1	1.0000
1	3	1.5000
2	1	1.3333
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
14	10	8.1884
0	1	0.0000
1	1	1.0000
1	1	1.0000
26	13	15.6972
0	1	0.0000
10	6	5.3941
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
7	3	3.5824
5	5	3.1978
3	4	2.3929
0	1	0.0000
5	1	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.3889
5	4	3.8791
4	2	2.5357
0	1	0.0000
55	14	23.6875
0	1	0.0000
1	1	1.0000
1	2	1.3333
2	1	1.3333
11	5	5.3744
4	5	2.9091
4	3	2.5556
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
5	2	2.7778
0	1	0.0000
0	1	0.0000
16	7	8.5202
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
5	2	2.5000
0	1	0.0000
1	1	1.0000
11	7	7.6461
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.1333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
6	2	2.9778
3	5	2.9091
0	1	0.0000
0	1	0.0000
2	3	1.9333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	4	1.6000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	4	2.6444
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
6	6	4.7210
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
3	1	1.6667
2	4	2.0952
0	1	0.0000
6	4	3.2821
0	1	0.0000
2	1	1.3333
1	1	1.0000
3	3	1.8667
0	1	0.0000
3	1	1.6667
8	3	4.7974
1	3	1.5000
0	1	0.0000
4	2	2.2857
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
13	6	6.6333
0	1	0.0000
42	12	20.8959
5	2	2.7778
0	1	0.0000
15	9	8.2388
10	9	7.1744
0	1	0.0000
8	5	4.2055
1	1	1.0000
14	6	7.2634
0	1	0.0000
0	1	0.0000
11	9	6.5343
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	6	5.0049
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	7	5.2169
2	1	1.3333
3	4	2.5556
2	1	1.3333
0	1	0.0000
9	6	4.2336
4	6	2.8333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	4	5.5556
2	1	1.3333
0	1	0.0000
11	8	6.0930
2	1	1.3333
0	1	0.0000
4	3	3.0556
1	1	1.0000
8	7	6.0941
0	1	0.0000
9	8	6.9353
0	1	0.0000
1	1	1.0000
12	6	6.1906
0	1	0.0000
5	3	3.1273
1	1	1.0000
1	2	1.3333
4	3	3.5111
0	1	0.0000
8	7	5.4603
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
2	3	1.9333
3	3	2.2857
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	5	4.1053
1	1	1.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	2	4.0513
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0667
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
2	3	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
32	14	17.4399
1	2	1.3333
0	1	0.0000
0	1	0.0000
10	6	4.4817
3	2	1.9333
4	2	2.0667
0	1	0.0000
5	4	2.8889
0	1	0.0000
0	1	0.0000
6	3	3.0909
3	1	1.6667
0	1	0.0000
4	4	2.4222
5	5	3.5833
3	2	2.0000
13	10	8.4439
0	1	0.0000
0	1	0.0000
8	5	5.4929
1	1	1.0000
4	2	2.8214
0	1	0.0000
6	2	2.8889
1	2	1.3333
27	9	12.8546
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
7	4	3.9917
2	2	1.8000
1	1	1.0000
5	7	3.7810
18	4	7.7763
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	2	2.6667
2	2	1.5000
0	1	0.0000
1	1	1.0000
1	1	1.0000
12	9	8.6973
15	5	6.0189
15	3	6.4167
0	1	0.0000
1	1	1.0000
0	1	0.0000
14	7	6.8293
4	1	2.0000
2	1	1.3333
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
2	2	1.8000
4	2	2.1333
7	5	3.4250
0	1	0.0000
4	3	2.5000
1	2	1.3333
11	6	6.2104
0	1	0.0000
14	11	9.5674
0	1	0.0000
2	2	1.5000
0	1	0.0000
8	8	6.6235
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
14	5	5.9026
0	1	0.0000
2	1	1.3333
5	2	2.7222
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	3	2.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
3	1	1.6667
14	4	6.4207
10	6	5.3054
4	3	3.1273
0	1	0.0000
0	1	0.0000
2	2	2.0000
4	1	2.0000
0	1	0.0000
6	3	3.4182
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.5000
2	2	1.8000
1	1	1.0000
1	1	1.0000
3	3	1.8667
4	2	2.3333
1	1	1.0000
9	5	5.4071
0	1	0.0000
3	2	1.8000
1	1	1.0000
1	2	1.3333
0	1	0.0000
3	4	2.4444
29	12	14.4444
16	7	7.9981
0	1	0.0000
7	2	3.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
12	8	6.5308
5	2	2.3810
0	1	0.0000
3	4	2.5333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
21	4	9.1768
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
14	5	6.2390
1	1	1.0000
0	1	0.0000
12	5	6.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.5000
0	1	0.0000
8	2	3.5897
10	3	4.3583
1	1	1.0000
0	1	0.0000
4	3	2.3929
4	2	2.3333
32	14	17.2197
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
17	7	8.4831
1	1	1.0000
0	1	0.0000
3	2	2.1905
0	1	0.0000
0	1	0.0000
3	3	2.3810
1	1	1.0000
1	1	1.0000
5	3	2.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
0	1	0.0000
1	2	1.3333
16	10	7.2577
3	2	2.3333
0	1	0.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
7	2	3.1778
1	1	1.0000
23	10	10.2594
0	1	0.0000
0	1	0.0000
17	10	8.5152
0	1	0.0000
1	1	1.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	5	5.8299
1	1	1.0000
5	3	3.0000
3	2	2.3333
3	3	2.1333
0	1	0.0000
2	2	1.5000
0	1	0.0000
2	2	1.5000
0	1	0.0000
2	2	1.5000
3	2	2.0000
0	1	0.0000
0	1	0.0000
6	3	3.7033
7	6	4.9687
11	7	8.4881
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
6	4	4.6797
1	3	1.5000
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
4	1	2.0000
4	3	2.5556
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	3	3.8974
29	11	14.9691
0	1	0.0000
3	1	1.6667
0	1	0.0000
36	12	16.0801
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
13	13	7.8492
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
3	3	2.3810
0	1	0.0000
3	4	2.5357
1	1	1.0000
6	2	2.7143
1	2	1.3333
22	10	13.9355
0	1	0.0000
4	4	2.9455
0	1	0.0000
15	10	9.7126
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	1	2.3333
1	3	1.5000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
8	3	3.3939
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.5000
10	8	7.8321
3	3	2.3810
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	3	2.1905
0	1	0.0000
13	5	6.4336
1	1	1.0000
3	2	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	1	2.3333
6	6	3.7947
0	1	0.0000
1	2	1.3333
15	5	7.1846
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	4	4.1520
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	2	1.3333
5	3	3.2273
0	1	0.0000
17	6	8.0740
2	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	5	5.1754
0	1	0.0000
0	1	0.0000
8	5	4.2292
31	6	12.7999
22	8	9.6072
8	3	3.6593
1	1	1.0000
14	6	7.6987
1	1	1.0000
4	3	3.0556
5	2	2.5714
0	1	0.0000
4	2	2.2857
0	1	0.0000
0	1	0.0000
6	4	4.5033
3	1	1.6667
0	1	0.0000
3	4	2.4444
3	2	2.0000
1	1	1.0000
7	4	4.0667
2	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	3	2.4444
0	1	0.0000
4	1	2.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	3	2.0952
0	1	0.0000
4	2	2.3333
0	1	0.0000
1	1	1.0000
6	1	2.6667
3	1	1.6667
9	3	4.0147
5	7	3.6029
0	1	0.0000
2	2	1.8000
0	1	0.0000
2	1	1.3333
8	2	3.3818
11	6	7.0328
0	1	0.0000
6	3	3.0606
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
3	3	2.6786
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
10	3	4.6316
4	3	3.4182
1	1	1.0000
0	1	0.0000
2	2	1.6667
28	14	14.1907
6	2	2.9111
1	1	1.0000
0	1	0.0000
0	1	0.0000
16	6	7.7780
2	2	1.5000
7	5	4.1474
1	1	1.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
12	5	6.1540
1	1	1.0000
32	22	20.9181
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
1	2	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
3	2	2.1905
6	4	3.4396
1	1	1.0000
5	3	2.8889
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	3	2.3929
2	1	1.3333
1	1	1.0000
9	3	4.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
8	3	4.2167
6	2	3.3333
0	1	0.0000
0	1	0.0000
29	9	17.0253
4	2	2.0667
2	2	1.6667
5	4	2.9455
1	1	1.0000
1	2	1.3333
4	1	2.0000
1	1	1.0000
2	2	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	3	2.3929
0	1	0.0000
5	3	2.6667
0	1	0.0000
1	1	1.0000
1	2	1.3333
14	9	7.7510
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
1	1	1.0000
11	5	5.0608
4	2	2.8214
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
16	8	6.5756
7	2	3.2222
0	1	0.0000
1	1	1.0000
2	1	1.3333
5	1	2.3333
0	1	0.0000
4	2	2.3333
10	6	6.3129
0	1	0.0000
2	3	2.1905
13	10	7.3077
18	6	8.9519
0	1	0.0000
26	21	13.2155
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	3	2.0667
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
5	4	3.0909
0	1	0.0000
0	1	0.0000
0	1	0.0000
16	16	10.7430
2	1	1.3333
2	2	2.0000
0	1	0.0000
2	2	1.5000
3	2	1.8000
0	1	0.0000
0	1	0.0000
3	1	1.6667
2	1	1.3333
2	2	1.8000
0	1	0.0000
12	6	6.4829
4	2	2.4286
2	1	1.3333
3	3	2.5357
1	2	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.5000
4	4	2.9455
6	7	3.6190
2	1	1.3333
4	5	3.0513
0	1	0.0000
2	2	1.6667
7	3	3.5165
0	1	0.0000
6	2	2.7143
3	1	1.6667
2	1	1.3333
0	1	0.0000
25	10	13.8462
2	1	1.3333
1	2	1.3333
3	2	2.0667
15	6	6.3415
4	2	2.3810
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.8000
10	2	4.3750
0	1	0.0000
3	1	1.6667
0	1	0.0000
5	2	2.4762
0	1	0.0000
8	4	4.1053
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
17	6	9.4376
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
14	5	7.1525
7	3	3.9265
1	1	1.0000
2	1	1.3333
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	5	4.5077
2	1	1.3333
0	1	0.0000
4	2	2.6786
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	4	4.3595
4	1	2.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
5	3	4.0909
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	4	3.7912
0	1	0.0000
4	3	2.2500
16	6	8.6809
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.9455
0	1	0.0000
4	3	3.0444
2	2	1.5000
0	1	0.0000
6	3	3.2273
17	7	7.4209
0	1	0.0000
1	1	1.0000
4	3	3.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
4	3	2.1905
3	3	2.5357
2	2	1.6667
0	1	0.0000
3	2	1.8000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
7	7	4.5421
1	1	1.0000
1	1	1.0000
19	6	9.2751
1	1	1.0000
2	1	1.3333
5	3	3.8242
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	5.0988
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	2.3333
3	3	1.8667
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	2.9545
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	2	2.5714
1	1	1.0000
5	2	2.5714
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	3	2.4286
2	2	1.6667
6	7	4.5533
1	1	1.0000
0	1	0.0000
4	1	2.0000
3	2	2.0667
4	2	2.3810
2	3	1.6000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
38	16	16.8961
2	1	1.3333
5	3	3.5111
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	3	1.5000
0	1	0.0000
0	1	0.0000
17	8	9.2253
1	1	1.0000
4	3	2.0952
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	2	3.3333
1	1	1.0000
1	1	1.0000
3	2	2.0667
1	1	1.0000
0	1	0.0000
5	2	2.6667
1	4	1.6000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	5	4.2288
0	1	0.0000
0	1	0.0000
1	1	1.0000
