Depth	breadth\Structural Virality
1	2	1.3333
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
7	6	4.6196
0	1	0.0000
1	1	1.0000
2	1	1.3333
5	7	4.8261
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
3	1	1.6667
0	1	0.0000
4	1	2.0000
5	2	3.0556
2	3	1.9333
1	1	1.0000
2	1	1.3333
0	1	0.0000
7	6	5.0277
0	1	0.0000
2	2	1.6667
4	4	3.2000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
9	5	5.3846
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
1	1	1.0000
1	1	1.0000
6	5	4.2794
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.5000
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	4	2.4444
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
13	3	6.1133
0	1	0.0000
0	1	0.0000
10	8	6.0575
0	1	0.0000
10	2	4.0989
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	2	1.3333
3	3	2.0952
0	1	0.0000
3	2	2.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
6	3	2.9818
3	1	1.6667
2	2	1.6667
0	1	0.0000
0	1	0.0000
2	2	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
3	2	1.8000
8	4	4.4583
10	4	4.8514
0	1	0.0000
0	1	0.0000
9	5	4.8286
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
15	6	7.5523
0	1	0.0000
0	1	0.0000
3	3	2.3810
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
9	7	4.2621
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	5	2.7111
3	2	2.3333
2	2	1.5000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	2	2.1333
4	2	2.4286
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	3	3.5810
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
3	1	1.6667
5	3	3.0556
0	1	0.0000
5	5	3.9415
1	1	1.0000
0	1	0.0000
1	1	1.0000
5	7	3.2059
2	1	1.3333
1	1	1.0000
5	3	3.7727
2	1	1.3333
3	2	2.1333
1	1	1.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
10	6	6.3939
2	3	1.8000
1	2	1.3333
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.3929
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
4	1	2.0000
5	3	2.4444
1	1	1.0000
1	1	1.0000
3	1	1.6667
3	2	1.8000
8	3	3.6190
2	1	1.3333
3	2	1.8000
1	1	1.0000
9	2	3.6727
0	1	0.0000
4	3	2.4444
17	6	7.6500
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
5	4	3.6667
0	1	0.0000
0	1	0.0000
9	4	4.1579
0	1	0.0000
0	1	0.0000
2	1	1.3333
13	5	5.8084
0	1	0.0000
5	4	3.3956
3	2	2.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
3	1	1.6667
8	5	5.3415
3	1	1.6667
2	1	1.3333
4	2	2.3214
1	1	1.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
4	1	2.0000
2	1	1.3333
4	3	2.1905
4	2	2.3810
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	5	3.3407
2	2	1.8000
0	1	0.0000
1	1	1.0000
3	2	2.3333
0	1	0.0000
2	2	1.6667
0	1	0.0000
3	3	2.1905
3	1	1.6667
1	3	1.5000
0	1	0.0000
0	1	0.0000
1	3	1.5000
1	1	1.0000
0	1	0.0000
10	5	5.2333
1	2	1.3333
0	1	0.0000
0	1	0.0000
6	3	3.3583
5	3	3.8462
1	1	1.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
13	5	6.0565
5	2	2.4762
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	2	3.1333
1	1	1.0000
5	2	2.7143
1	1	1.0000
2	1	1.3333
2	2	1.5000
5	2	2.8333
0	1	0.0000
1	1	1.0000
2	1	1.3333
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	3	2.0952
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.6667
4	2	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
6	2	3.0556
1	2	1.3333
1	1	1.0000
2	1	1.3333
0	1	0.0000
4	2	2.5357
1	3	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	3	4.1471
3	2	2.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	2	2.3810
5	4	2.8889
4	2	2.6667
2	2	1.5000
2	1	1.3333
9	5	4.7292
0	1	0.0000
1	3	1.5000
0	1	0.0000
1	2	1.3333
11	6	6.1404
3	2	2.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
10	10	5.2149
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.9818
0	1	0.0000
9	5	4.1385
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	3	2.9111
1	2	1.3333
3	3	2.3889
2	2	1.5000
1	1	1.0000
0	1	0.0000
4	2	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
9	3	4.3072
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	2.3810
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	2	2.4762
9	5	5.9569
0	1	0.0000
4	2	2.6667
0	1	0.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.8000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	7	4.4710
5	1	2.3333
1	1	1.0000
2	1	1.3333
7	2	3.4000
1	1	1.0000
0	1	0.0000
5	3	3.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
6	2	3.1273
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	2.1905
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
13	4	6.3241
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.0667
0	1	0.0000
1	1	1.0000
0	1	0.0000
10	4	4.1637
17	6	7.5900
25	11	12.5369
0	1	0.0000
0	1	0.0000
4	2	2.1333
5	2	2.6667
3	2	2.0667
0	1	0.0000
3	3	2.7222
3	2	2.1333
9	4	4.4789
1	2	1.3333
1	1	1.0000
3	2	1.8000
1	1	1.0000
1	1	1.0000
0	1	0.0000
18	6	9.3477
3	2	1.8000
0	1	0.0000
2	3	1.8000
6	3	3.6484
0	1	0.0000
8	2	4.0256
4	1	2.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
5	2	2.5000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
2	2	1.6667
6	5	3.5810
0	1	0.0000
3	3	2.8333
3	3	2.4444
0	1	0.0000
0	1	0.0000
2	1	1.3333
5	1	2.3333
2	2	1.6667
14	3	5.4069
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	7	4.8406
4	3	3.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
32	8	15.2946
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
5	5	3.6417
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	3	2.9455
0	1	0.0000
4	2	2.4762
2	2	1.8000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
7	4	3.2564
0	1	0.0000
5	2	3.0556
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
3	3	2.8333
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	2.1333
4	4	2.7556
0	1	0.0000
1	3	1.5000
0	1	0.0000
18	7	9.8629
0	1	0.0000
5	5	3.6083
1	1	1.0000
1	1	1.0000
10	4	4.4000
1	1	1.0000
2	1	1.3333
0	1	0.0000
10	4	4.9783
5	5	4.6381
3	1	1.6667
1	1	1.0000
1	3	1.5000
1	2	1.3333
0	1	0.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
6	2	2.8214
1	1	1.0000
2	2	1.6667
2	1	1.3333
3	4	2.7111
0	1	0.0000
1	1	1.0000
5	3	3.0545
12	5	7.4153
0	1	0.0000
3	1	1.6667
10	8	4.8681
10	3	4.5000
5	2	2.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
13	7	7.7412
0	1	0.0000
2	3	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	1	1.6667
0	1	0.0000
5	4	3.1970
14	5	6.5815
2	3	1.8000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
11	6	5.2202
2	1	1.3333
2	2	1.6667
3	1	1.6667
0	1	0.0000
3	3	2.3810
0	1	0.0000
4	2	2.3214
1	2	1.3333
3	1	1.6667
3	4	2.0357
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.4762
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	1	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	1	2.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
3	1	1.6667
3	1	1.6667
1	1	1.0000
6	3	3.2727
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
3	2	2.0000
15	5	6.3215
1	1	1.0000
3	1	1.6667
0	1	0.0000
13	3	6.2533
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
18	14	12.9026
2	1	1.3333
0	1	0.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
2	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0667
0	1	0.0000
2	1	1.3333
0	1	0.0000
11	7	6.2646
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	4	3.1583
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
4	3	2.4444
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
5	3	2.6111
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	5	4.4800
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	1	2.3333
0	1	0.0000
0	1	0.0000
4	2	2.1333
1	1	1.0000
3	2	1.8000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
15	4	7.0992
0	1	0.0000
0	1	0.0000
5	8	3.7524
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	5	2.8718
1	1	1.0000
4	2	2.1333
0	1	0.0000
3	3	1.8667
1	1	1.0000
1	1	1.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
12	9	8.7481
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.1333
0	1	0.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	4	3.4835
0	1	0.0000
1	1	1.0000
1	1	1.0000
6	3	3.1636
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	2.8333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
3	3	2.4286
0	1	0.0000
6	5	4.3392
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
6	2	3.0556
1	1	1.0000
1	3	1.5000
4	4	2.3889
1	1	1.0000
2	2	1.8000
0	1	0.0000
0	1	0.0000
4	2	2.1905
7	1	3.0000
2	2	1.5000
7	5	5.4267
2	1	1.3333
0	1	0.0000
12	11	8.6989
2	2	1.5000
1	1	1.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	1	2.3333
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
2	2	1.6667
1	1	1.0000
2	1	1.3333
9	11	6.8606
0	1	0.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
1	1	1.0000
4	2	2.1333
8	5	5.3439
5	4	3.2967
0	1	0.0000
5	4	3.2000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
3	2	2.0000
8	4	3.9917
0	1	0.0000
2	2	1.5000
3	2	2.0000
7	3	3.6364
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
4	3	2.7222
2	2	1.6667
2	2	1.6667
5	6	3.9298
3	3	1.8667
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	3	2.2857
12	5	6.2923
1	1	1.0000
0	1	0.0000
1	3	1.5000
0	1	0.0000
4	3	2.8333
0	1	0.0000
5	2	2.5357
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
1	1	1.0000
0	1	0.0000
2	4	1.8667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	2.3810
4	3	2.3929
6	5	3.3667
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
6	7	4.4418
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
4	2	2.3333
0	1	0.0000
1	1	1.0000
4	2	2.3333
7	4	3.8333
6	3	4.0571
0	1	0.0000
0	1	0.0000
4	4	2.8718
0	1	0.0000
5	4	3.5238
7	4	3.9542
3	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.3333
1	1	1.0000
0	1	0.0000
4	2	2.3810
0	1	0.0000
0	1	0.0000
7	4	3.3626
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
7	6	5.0323
0	1	0.0000
2	2	1.5000
6	2	2.8889
2	2	2.0000
3	3	2.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
3	1	1.6667
0	1	0.0000
3	2	2.4762
5	3	2.5000
3	3	2.1905
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
10	4	4.9524
3	2	1.9333
0	1	0.0000
2	3	2.1333
2	2	1.6667
0	1	0.0000
1	2	1.3333
2	2	1.6667
3	2	1.8000
1	1	1.0000
5	3	3.6727
0	1	0.0000
0	1	0.0000
5	2	2.5714
8	5	5.0467
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
15	7	9.3197
5	2	3.3111
2	2	1.6667
2	2	1.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
9	6	4.4190
2	2	1.6667
0	1	0.0000
2	2	1.5000
3	1	1.6667
2	1	1.3333
2	1	1.3333
1	1	1.0000
1	1	1.0000
2	3	1.8000
1	3	1.5000
1	1	1.0000
3	1	1.6667
3	3	2.1905
7	2	3.3091
1	2	1.3333
1	1	1.0000
5	2	2.4286
4	2	2.5714
0	1	0.0000
4	2	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	3	4.0588
1	1	1.0000
14	3	6.2621
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	3	2.5333
3	2	1.8000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
16	10	9.7528
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
14	4	6.7569
7	2	3.0444
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	6	3.7516
2	3	2.1333
0	1	0.0000
0	1	0.0000
3	2	2.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.6667
0	1	0.0000
0	1	0.0000
2	3	2.2857
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	3.4359
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	1	1.6667
1	1	1.0000
23	7	10.8392
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
6	2	2.7222
0	1	0.0000
1	1	1.0000
5	1	2.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	2	2.0000
2	4	2.3889
2	1	1.3333
4	2	2.3810
0	1	0.0000
4	4	3.4091
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
5	1	2.3333
0	1	0.0000
0	1	0.0000
6	2	2.7222
0	1	0.0000
2	2	1.6667
3	1	1.6667
0	1	0.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	1	2.0000
1	1	1.0000
1	1	1.0000
3	1	1.6667
3	2	2.0667
20	10	12.4303
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	3	1.6000
0	1	0.0000
3	2	1.8000
3	1	1.6667
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
3	2	1.8000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	3	3.3333
2	1	1.3333
7	2	3.2222
11	10	6.1443
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
13	8	6.8367
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
2	1	1.3333
14	4	6.7249
1	2	1.3333
6	5	4.2333
0	1	0.0000
2	3	2.1905
0	1	0.0000
21	9	10.1851
1	1	1.0000
2	2	2.0000
9	4	4.7602
1	1	1.0000
0	1	0.0000
6	4	3.9412
0	1	0.0000
2	2	2.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
4	3	2.8222
1	2	1.3333
4	3	2.5357
1	2	1.3333
1	1	1.0000
0	1	0.0000
10	4	4.5238
8	5	5.2857
1	1	1.0000
4	1	2.0000
0	1	0.0000
11	6	6.1110
2	1	1.3333
2	1	1.3333
1	2	1.3333
2	1	1.3333
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
4	5	3.2727
3	1	1.6667
5	2	2.4286
9	3	4.5098
1	1	1.0000
10	6	5.7980
5	3	3.0667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	1	2.0000
3	4	2.5556
1	1	1.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	3	1.5000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
3	3	2.7143
5	2	3.3111
1	1	1.0000
0	1	0.0000
2	2	1.8000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
11	5	4.9714
3	2	1.8000
1	1	1.0000
0	1	0.0000
2	2	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.1905
2	1	1.3333
0	1	0.0000
0	1	0.0000
5	4	3.0545
0	1	0.0000
1	1	1.0000
1	1	1.0000
7	5	4.4211
7	2	3.6727
2	2	1.5000
1	1	1.0000
2	1	1.3333
0	1	0.0000
15	8	7.6797
2	2	2.0000
0	1	0.0000
2	2	1.5000
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
12	3	5.0327
1	2	1.3333
0	1	0.0000
0	1	0.0000
3	3	2.4286
1	1	1.0000
2	2	1.5000
6	2	2.8333
0	1	0.0000
3	3	1.8667
0	1	0.0000
6	1	2.6667
0	1	0.0000
0	1	0.0000
2	3	1.6000
0	1	0.0000
0	1	0.0000
4	2	2.7143
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	2	2.4762
1	2	1.3333
6	2	2.7778
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	3	2.5556
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	4	2.9091
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
18	7	8.8308
4	2	2.1905
0	1	0.0000
0	1	0.0000
20	7	8.6951
4	1	2.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
2	2	1.6667
1	1	1.0000
0	1	0.0000
5	1	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	5	4.0980
3	5	3.1212
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	2	2.0000
0	1	0.0000
4	3	2.9091
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	3	3.4359
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
3	1	1.6667
4	3	2.2857
0	1	0.0000
0	1	0.0000
3	2	2.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
8	3	3.2727
0	1	0.0000
8	5	6.2215
0	1	0.0000
2	3	2.1333
2	1	1.3333
0	1	0.0000
2	2	2.0000
2	1	1.3333
2	2	1.5000
5	2	3.0000
0	1	0.0000
3	3	2.4762
10	5	6.1677
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	2	2.3810
7	2	3.5111
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
1	1	1.0000
1	1	1.0000
3	2	2.3333
0	1	0.0000
4	2	2.4286
0	1	0.0000
2	2	1.6667
1	1	1.0000
2	2	1.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
3	1	1.6667
3	1	1.6667
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
12	6	7.1382
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	2	3.0556
0	1	0.0000
13	6	7.7243
0	1	0.0000
1	1	1.0000
9	3	4.7018
0	1	0.0000
1	2	1.3333
2	1	1.3333
